0.000000 8.000000 0.012795 0.000781 0.000000
1.000000 8.000000 0.012281 0.000491 0.000000
2.000000 8.000000 0.012049 0.000584 0.000000
3.000000 8.000000 0.012432 0.000819 0.000000
4.000000 7.200000 0.012721 0.001191 0.000000
5.000000 8.000000 0.012413 0.000713 0.000000
6.000000 8.000000 0.012160 0.000750 0.000000
7.000000 8.000000 0.012376 0.000958 0.000000
8.000000 8.000000 0.011917 0.000575 0.000000
9.000000 8.000000 0.012681 0.000510 0.000000
10.000000 8.000000 0.012066 0.000566 0.000000
11.000000 8.000000 0.012703 0.000495 0.000000
12.000000 8.000000 0.012986 0.002802 0.000000
13.000000 8.000000 0.011785 0.001032 0.000000
14.000000 7.200000 0.012191 0.000977 0.000000
15.000000 8.000000 0.012258 0.001037 0.000000
16.000000 7.200000 0.023857 0.012593 0.000000
17.000000 8.800000 0.022382 0.010763 0.000000
18.000000 8.000000 0.012147 0.001083 0.000000
19.000000 7.200000 0.012058 0.000586 0.000000
20.000000 8.000000 0.011931 0.000738 0.000000
21.000000 8.000000 0.012483 0.000453 0.000000
22.000000 8.000000 0.012544 0.001235 0.000000
23.000000 8.000000 0.013114 0.001210 0.000000
24.000000 8.000000 0.012335 0.000878 0.000000
25.000000 8.000000 0.012218 0.000972 0.000000
26.000000 8.000000 0.012311 0.000688 0.000000
27.000000 8.000000 0.011955 0.000980 0.000000
28.000000 8.000000 0.012292 0.000758 0.000000
29.000000 8.000000 0.011948 0.000709 0.000000
