0.000000 8.800000 0.052555 0.017071 0.000000
1.000000 5.600000 0.036934 0.013155 0.000000
2.000000 8.000000 0.025196 0.007303 0.000000
3.000000 8.000000 0.019915 0.006310 0.000000
4.000000 8.000000 0.014907 0.000632 0.000000
5.000000 8.000000 0.014766 0.000727 0.000000
6.000000 8.000000 0.014820 0.001442 0.000000
7.000000 8.000000 0.014874 0.000795 0.000000
8.000000 8.000000 0.014809 0.000652 0.000000
9.000000 8.000000 0.014436 0.000403 0.000000
10.000000 8.000000 0.015320 0.001529 0.000000
11.000000 8.000000 0.014838 0.001234 0.000000
12.000000 6.400000 0.037031 0.009599 0.000000
13.000000 3.200000 0.195368 0.147306 0.000000
14.000000 0.000000 0.000000 0.000000 0.000000
15.000000 0.000000 0.000000 0.000000 0.000000
16.000000 0.000000 0.000000 0.000000 0.000000
17.000000 7.200000 0.025282 0.011939 37.000000
18.000000 8.000000 0.012349 0.001382 0.000000
19.000000 8.000000 0.012296 0.000798 0.000000
20.000000 7.200000 0.012092 0.000596 0.000000
21.000000 8.000000 0.012339 0.000890 0.000000
22.000000 7.200000 0.017960 0.007389 0.000000
23.000000 4.800000 0.110514 0.144702 0.000000
24.000000 8.000000 0.074473 0.061824 0.000000
25.000000 8.000000 0.022932 0.006241 0.000000
26.000000 8.000000 0.029955 0.010473 0.000000
27.000000 8.000000 0.030604 0.011691 0.000000
28.000000 8.000000 0.024235 0.005362 0.000000
29.000000 6.400000 0.031686 0.014371 0.000000
